product_id,sku,name,current_brand,proposed_brand,match_type,legacy_reference,official_reference,confidence,evidence,reason
"be3ddfe0-f73e-43b3-ad14-39a4a9dde554","PRO05038","RIVIT RIV504 Valve 4338300 Pos 44","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"46ccb7fd-8516-4679-a3f5-083caedd5b93","PRO05039","RIVIT RIV504 O-ring 4338400 Pos 45","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"cfc51abc-674d-4d86-b3f5-e743a51c6d2f","PRO05040","RIVIT RIV504 Air valve 4338500 Pos 46","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"8ca8c302-0cc5-4f1e-ac54-4c394aff6662","PRO05041","RIVIT RIV504 Spacer 4338600 Pos 47","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"166ba363-9099-478e-879a-f5aa58138585","PRO05042","RIVIT RIV504 Screw connection 4338700 Pos 48","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"3f9d1b07-fa91-4082-9e25-2f780f221cfb","PRO05043","RIVIT RIV504 Ring nut 4317100 Pos 49","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"191f20c3-591e-4834-aa9d-8989b3a65a67","PRO05044","RIVIT RIV504 Screw 4317200 Pos 50","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"48c492e9-a197-447b-af81-548b27cf7627","PRO05045","RIVIT RIV504 Valve 4341500 Pos 51","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"6fd8bbb3-806d-42f1-a86a-a86718d63b19","PRO05046","RIVIT RIV504 O-ring 4341600 Pos 52","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"38ddc9ff-64ed-4c09-84b3-e4c8a84b23d2","PRO05047","RIVIT RIV504 Screw 4145000 Pos 53","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"8da0d4af-2222-42e1-a3f5-0a5af5ac3508","PRO05048","RIVIT RIV504 Air valve body 4342700 Pos 54A","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"f9c6cb45-6841-49f9-a67a-69628f70a133","PRO05049","RIVIT RIV504 Air valve ring 4137600** Pos 55","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"f09abf51-44a0-4f28-ada5-b78b5fa8d2cb","PRO05050","RIVIT RIV504 O-ring for air valve piston 4137700** Pos 56","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"b4000eef-cefa-4676-b5ee-f463cc3348f7","PRO05051","RIVIT RIV504 Air valve base 4137800* Pos 57","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"a528f802-1728-486e-96e5-b8c0147b7abf","PRO05052","RIVIT RIV504 Connector 4311500 Pos 58","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"b347e5f5-9bd2-4296-9f92-495ff1c84ef9","PRO05053","RIVIT RIV504 O-ring for valve piston 4225400 Pos 59","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"7e687db3-a377-4224-a86f-c63061ad1ed8","PRO05054","RIVIT RIV504 Connector 4342800 Pos 60","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"abd8c4a1-26f8-4774-8dbc-5ea2f26665b9","PRO05055","RIVIT RIV504 O-ring 4225500 Pos 61","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"e6bb70fb-f2f5-47e6-967f-aab33363777a","PRO05056","RIVIT RIV504 Rotanting valve 4294000* Pos 62","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"fdd2e134-6acf-4b3f-ac3d-0e5f4522b45a","PRO05057","RIVIT RIV504 Hose air 4225800 Pos 62A","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"6be181e3-a19c-4351-ab69-1bf6e61e41e8","PRO05058","RIVIT RIV504 Air valve piston 4135400* Pos 63A","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"d1f54ffb-b6f3-4dcc-93ae-30ac99d00df4","PRO05059","RIVIT RIV504 Screw 4305200 Pos 64","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"68490060-099a-44d0-94c2-84d0d799e89c","PRO05060","RIVIT RIV504 Silencer 4342900 Pos 65","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"77ea7472-936c-4c7f-a9ec-02feb87ce85c","PRO05061","RIVIT RIV504 Cylinder bottom 4343000 Pos 66A","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"6b8f4b5b-43b4-47ae-9d9c-335d1ce4e5db","PRO05062","RIVIT RIV504 O-ring 4135500 Pos 67","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"83f4696e-8edf-4cdb-a289-0847ada385a9","PRO05063","RIVIT RIV504 Screw 4340000 Pos 68A","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"f43eef88-587b-42df-9fdf-9ffd07d6fbf5","PRO05064","RIVIT RIV504 Ring nut 4340200 Pos 69","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"22fa80bc-cb4a-40a8-bd44-4c269bd411cb","PRO05069","RIVIT RIV504 Piston ring 4225700 Pos 74","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"f819eb41-8779-4cc8-bc82-c99ae2e0b108","PRO05070","RIVIT RIV504 Tube 4265100 Pos 75","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"9fdf7320-0370-41d3-9dcf-2f5df5b3e8c9","PRO05071","RIVIT RIV504 Oil stem 4265200 Pos 76","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"84580e2b-a5d9-49c8-aad0-80f4e6271ef1","PRO05072","RIVIT RIV504 Bottom 4265300 Pos 77","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"84416368-beb3-4e18-a43e-d08729d463c8","PRO05074","RIVIT RIV504 Screw 4265400 Pos 79","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"66f57c83-4e73-495a-bae3-54fd33e6a580","PRO05075","RIVIT RIV504 O-ring 4265500 Pos 80","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"ee055f35-a653-4c54-a6a5-845ca2a62a56","PRO05076","RIVIT RIV504 Cylinder 4343200 Pos 81","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"6f699593-adee-4869-bbd2-5cc4629f6c7d","PRO05077","RIVIT RIV504 Protection bottom 4343300 Pos 82","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"d4954636-8575-4dfc-9b22-250cc7c18b94","PRO05078","RIVIT RIV504 Gasket 4239600 Pos 83","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"dc3d7aad-bca9-4cd5-b402-66f821ed9a93","PRO05079","RIVIT RIV504 Seal bolt 4317400 Pos 84","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"5d955dc4-6c39-441b-923a-6495b165be12","PRO05080","RIVIT RIV504 Hook balancer 4317500 Pos 85","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"f6522df3-ea9c-4e7d-80e4-04435d4c1c5c","PRO05081","RIVIT RIV504 Nosepiece ø 6,0-6,4 Al-Fe 4041700 Pos 86","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"73a65baf-214f-4386-b154-41e19618477b","PRO05082","RIVIT RIV504 Nosepiece d.4,0 4199200 Pos 87","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"53817732-b467-4f1b-8b50-a342b79e8ad1","PRO05083","RIVIT RIV504 Nosepiece d.4,8 4169100 Pos 88","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"2603d11a-6827-4e0e-b14e-be7c7d0a3cdc","PRO05084","RIVIT RIV504 Nosepiece ø 6,4 x Magnariv rivets 4041800 Pos 89","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"7350b366-bf61-49fa-a089-af026accea29","PRO05085","RIVIT RIV504 Nosepiece ø 4,8 3/16 x Monriv rivets 2524800 Pos 90","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"e00f3fe0-4035-40e6-a6f1-6873b98216ca","PRO05086","RIVIT RIV504 Nosepiece ø 6,4 1/4 for Monriv rivets 4041900 Pos 91","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"b3168d8a-8f5b-4127-b0b7-dc0020f5326e","PRO05087","RIVIT RIV504 Nosepiece ø 6,4 for Lockriv rivets 4173500 Pos 92","","RIVIT","EXACT_MATCH_MODEL","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","","HIGH","erp:referencia-en-nombre=RIV504→RV.RIV504 · legacy:referencia-en-nombre=RIV504→RV.RIV504","referencia idéntica a la de un producto con esa marca"
"5db1b83c-c1d9-4ccd-9ebf-cb6b09b20998","PRO05088","RIVIT RIV508 KIT O-ring 4616800 Pos rif.1","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"fb7dbbb9-abea-4407-a102-80d60a0b1976","PRO05089","RIVIT RIV508 KIT Stem 3065900 Pos rif.2","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"1c2edf77-47ad-4697-8ec6-dae24deb9948","PRO05090","RIVIT RIV508 KIT Shock absorber 3066000 Pos rif.3","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"9a155f00-10e4-46e3-8855-9f0423b8384b","PRO05091","RIVIT RIV508 KIT O-ring 3066100 Pos rif.4","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"9e2c3422-1892-41de-b482-f781370e062c","PRO05092","RIVIT RIV508 KIT Air piston 4616900 Pos rif.5","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"f95abae7-4c9c-4931-b0e6-02f2ed675457","PRO05093","RIVIT RIV508 KIT Bottom 3066300 Pos rif.6","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"babc5158-5457-4b2b-9c11-e4d10278a9a1","PRO05094","RIVIT RIV508 KIT O-ring 3066400 Pos rif.7","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"f37e98d4-4b76-4f24-ac0f-4d5bc0273a92","PRO05095","RIVIT RIV508 KIT Snap ring 3066500 Pos rif.8","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"5ba4e2c3-f99f-4857-9a0e-d13892a6496b","PRO05096","RIVIT RIV508 KIT Rubber base 3066600 Pos rif.9","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"be228efb-0011-47fb-b1db-5c6a76e378ba","PRO05097","RIVIT RIV508 KIT Mandrel collector ring nut 4617000 Pos rif.10","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"f3e6ff47-6a0c-4baa-bca5-bafd4acb493f","PRO05098","RIVIT RIV508 KIT Pin 4617100 Pos rif.11","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"f67587e9-b6ef-411e-8b2d-2e1087d7d6b3","PRO05099","RIVIT RIV508 KIT Air connection thread ¼"" gas 3235500 Pos rif.12","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"00c3fabd-9b03-427b-85d1-c81d71000c05","PRO05100","RIVIT RIV508 KIT O-ring 3067500 Pos rif.13","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"bb42b794-cce0-423d-bb35-d1ac897f5ae5","PRO05101","RIVIT RIV508 KIT Ring nut 3068200 Pos rif.14","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"9d656cd3-f0c7-48aa-b2b3-1c8bfaab037e","PRO05102","RIVIT RIV508 KIT Gasket 3098300 Pos rif.15","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"e33e6b99-9081-4ccb-9633-695969c1676e","PRO05103","RIVIT RIV508 KIT O-ring 3068400 Pos rif.16","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"8f2d56fb-b444-4caa-962b-90635110f32d","PRO05104","RIVIT RIV508 KIT O-ring 3068500 Pos rif.17","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"44ac6bcd-65fd-494c-b0a5-ed88c61989c0","PRO05105","RIVIT RIV508 KIT Stem guide 3068600 Pos rif.18","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"3ad97271-d408-46df-8dd8-672f794eb36f","PRO05106","RIVIT RIV508 KIT O-ring 3068700 Pos rif.19","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"a8160c3f-bc0e-4cac-aebc-e8fb542e7536","PRO05107","RIVIT RIV508 KIT Spring 3068800 Pos rif.20","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"24237cf1-860c-417e-95a8-f0ba0cbccdf6","PRO05108","RIVIT RIV508 O-ring 4617200 Pos rif.21","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"e15322f4-6ac4-45ed-898f-1f05fd183495","PRO05109","RIVIT RIV508 Oil seal cap 3095200 Pos rif.22","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"da8498c0-731c-4120-964d-878d48fba5e9","PRO05110","RIVIT RIV508 Pointed nut M3x3 3095600 Pos rif.23","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"c47c956d-7e79-46e4-81e9-297768c833b6","PRO05111","RIVIT RIV508 Pin 3096100 Pos rif.24","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"86dadf6b-ed74-4c73-b81a-8a935ab7dbb6","PRO05112","RIVIT RIV508 Trigger 3070300 Pos rif.25","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
"9adc4028-e931-463f-96c9-f6f5443f7f01","PRO05113","RIVIT RIV508 Trigger pin 3070400 Pos rif.26","","","HIGH_CONFIDENCE_NAME_ONLY","","","LOW","el nombre empieza con «RIVIT» y no hay ninguna referencia que lo confirme","sólo el texto del nombre; NO alcanza para asignar (§9)"
