estado,campo,sku_origen,referencia_original,sku_destino_esperado,sku_destino_resuelto,product_id,equivalent_product_id
"VALID","sim_sp","AP.1116","R23-3/8APM","SP.R23-3/8APM","SP.R23-3/8APM","bd00575d-fdd9-4ef8-93de-c28a2a152023","0879ab45-ad8f-4eb5-b6b3-9d1f616407d3"
"VALID","sim_sp","AP.1116","R23-5/16APM","SP.R23-5/16APM","SP.R23-5/16APM","bd00575d-fdd9-4ef8-93de-c28a2a152023","ddb33e0c-891b-462f-8546-70655a3d8c19"
"VALID","sim_sp","AP.1116","R2304APM","SP.R2304APM","SP.R2304APM","bd00575d-fdd9-4ef8-93de-c28a2a152023","b02e3bc0-0288-4877-bde3-1475fb4bfa96"
"VALID","sim_sp","AP.1116","R2304H","SP.R2304H","SP.R2304H","bd00575d-fdd9-4ef8-93de-c28a2a152023","6a6182fa-95d8-46fa-a7e4-e3fadd6b1115"
"AMBIGUOUS_TARGET","sim_sp","AP.1118","R23-1/2APM","SP.R23-1/2APM","","",""
"VALID","sim_sp","AP.1118","R23-1/4APM","SP.R23-1/4APM","SP.R23-1/4APM","1dc0cf66-914c-48f3-bdca-2bd082d2d507","e9f21142-35e8-4198-81fb-837516c9037c"
"VALID","sim_sp","AP.1118","R23-3/8APM","SP.R23-3/8APM","SP.R23-3/8APM","1dc0cf66-914c-48f3-bdca-2bd082d2d507","0879ab45-ad8f-4eb5-b6b3-9d1f616407d3"
"VALID","sim_sp","AP.1118","R23-5/16APM","SP.R23-5/16APM","SP.R23-5/16APM","1dc0cf66-914c-48f3-bdca-2bd082d2d507","ddb33e0c-891b-462f-8546-70655a3d8c19"
"VALID","sim_sp","AP.1118","R2304APM","SP.R2304APM","SP.R2304APM","1dc0cf66-914c-48f3-bdca-2bd082d2d507","b02e3bc0-0288-4877-bde3-1475fb4bfa96"
"VALID","sim_sp","AP.1118","R2304H","SP.R2304H","SP.R2304H","1dc0cf66-914c-48f3-bdca-2bd082d2d507","6a6182fa-95d8-46fa-a7e4-e3fadd6b1115"
"AMBIGUOUS_TARGET","sim_sp","AP.1120","R23-1/2APM","SP.R23-1/2APM","","",""
"VALID","sim_sp","AP.1120","R23-1/4APM","SP.R23-1/4APM","SP.R23-1/4APM","a8c6f41a-a642-4c40-9ede-f9aefd43d802","e9f21142-35e8-4198-81fb-837516c9037c"
"VALID","sim_sp","AP.1120","R23-3/8APM","SP.R23-3/8APM","SP.R23-3/8APM","a8c6f41a-a642-4c40-9ede-f9aefd43d802","0879ab45-ad8f-4eb5-b6b3-9d1f616407d3"
"VALID","sim_sp","AP.1120","R23-5/16APM","SP.R23-5/16APM","SP.R23-5/16APM","a8c6f41a-a642-4c40-9ede-f9aefd43d802","ddb33e0c-891b-462f-8546-70655a3d8c19"
"VALID","sim_sp","AP.1120","R2304APM","SP.R2304APM","SP.R2304APM","a8c6f41a-a642-4c40-9ede-f9aefd43d802","b02e3bc0-0288-4877-bde3-1475fb4bfa96"
"VALID","sim_sp","AP.1120","R2304H","SP.R2304H","SP.R2304H","a8c6f41a-a642-4c40-9ede-f9aefd43d802","6a6182fa-95d8-46fa-a7e4-e3fadd6b1115"
"VALID","sim_sp","AP.1308","R10MM75","SP.R10MM75","SP.R10MM75","a43aead4-eb58-41ed-ad0a-644538f778e3","d3c7ec2b-b2d0-4d39-bc01-17d6c01df91e"
"VALID","sim_sp","AP.1308","R10MM75/TEF","SP.R10MM75/TEF","SP.R10MM75/TEF","a43aead4-eb58-41ed-ad0a-644538f778e3","8c80c471-6f5e-4f49-9717-35ac2f86b766"
"VALID","sim_sp","AP.1308","R8MM75","SP.R8MM75","SP.R8MM75","a43aead4-eb58-41ed-ad0a-644538f778e3","f9f028ca-7ef6-4c88-9734-309291a5066a"
"VALID","sim_sp","AP.1308","R8MM75/TEF","SP.R8MM75/TEF","SP.R8MM75/TEF","a43aead4-eb58-41ed-ad0a-644538f778e3","45ee08a0-b30d-4578-914a-ba2ccae65398"
"VALID","sim_sp","AP.1310","R10MM75","SP.R10MM75","SP.R10MM75","a86967d1-5ab5-4ddd-8143-2f56c5815281","d3c7ec2b-b2d0-4d39-bc01-17d6c01df91e"
"VALID","sim_sp","AP.1310","R10MM75/TEF","SP.R10MM75/TEF","SP.R10MM75/TEF","a86967d1-5ab5-4ddd-8143-2f56c5815281","8c80c471-6f5e-4f49-9717-35ac2f86b766"
"VALID","sim_sp","AP.1310","R8MM75","SP.R8MM75","SP.R8MM75","a86967d1-5ab5-4ddd-8143-2f56c5815281","f9f028ca-7ef6-4c88-9734-309291a5066a"
"VALID","sim_sp","AP.1310","R8MM75/TEF","SP.R8MM75/TEF","SP.R8MM75/TEF","a86967d1-5ab5-4ddd-8143-2f56c5815281","45ee08a0-b30d-4578-914a-ba2ccae65398"
"VALID","sim_sp","AP.1311","R10MM75","SP.R10MM75","SP.R10MM75","30214942-9e8f-4706-ae5b-769dad1e23e9","d3c7ec2b-b2d0-4d39-bc01-17d6c01df91e"
"VALID","sim_sp","AP.1311","R10MM75/TEF","SP.R10MM75/TEF","SP.R10MM75/TEF","30214942-9e8f-4706-ae5b-769dad1e23e9","8c80c471-6f5e-4f49-9717-35ac2f86b766"
"VALID","sim_sp","AP.1311","R8MM75","SP.R8MM75","SP.R8MM75","30214942-9e8f-4706-ae5b-769dad1e23e9","f9f028ca-7ef6-4c88-9734-309291a5066a"
"VALID","sim_sp","AP.1311","R8MM75/TEF","SP.R8MM75/TEF","SP.R8MM75/TEF","30214942-9e8f-4706-ae5b-769dad1e23e9","45ee08a0-b30d-4578-914a-ba2ccae65398"
"VALID","sim_sp","AP.1312","R10MM75","SP.R10MM75","SP.R10MM75","1b7eca86-f1f8-4b51-af79-d504211941d5","d3c7ec2b-b2d0-4d39-bc01-17d6c01df91e"
"VALID","sim_sp","AP.1312","R10MM75/TEF","SP.R10MM75/TEF","SP.R10MM75/TEF","1b7eca86-f1f8-4b51-af79-d504211941d5","8c80c471-6f5e-4f49-9717-35ac2f86b766"
"VALID","sim_sp","AP.1312","R8MM75","SP.R8MM75","SP.R8MM75","1b7eca86-f1f8-4b51-af79-d504211941d5","f9f028ca-7ef6-4c88-9734-309291a5066a"
"VALID","sim_sp","AP.1312","R8MM75/TEF","SP.R8MM75/TEF","SP.R8MM75/TEF","1b7eca86-f1f8-4b51-af79-d504211941d5","45ee08a0-b30d-4578-914a-ba2ccae65398"
"VALID","sim_sp","AP.1316","R10MM75","SP.R10MM75","SP.R10MM75","69d5da8f-d2d2-43a3-ad22-50ac269508b9","d3c7ec2b-b2d0-4d39-bc01-17d6c01df91e"
"VALID","sim_sp","AP.1316","R10MM75/TEF","SP.R10MM75/TEF","SP.R10MM75/TEF","69d5da8f-d2d2-43a3-ad22-50ac269508b9","8c80c471-6f5e-4f49-9717-35ac2f86b766"
"VALID","sim_sp","AP.1316","R8MM75","SP.R8MM75","SP.R8MM75","69d5da8f-d2d2-43a3-ad22-50ac269508b9","f9f028ca-7ef6-4c88-9734-309291a5066a"
"VALID","sim_sp","AP.1316","R8MM75/TEF","SP.R8MM75/TEF","SP.R8MM75/TEF","69d5da8f-d2d2-43a3-ad22-50ac269508b9","45ee08a0-b30d-4578-914a-ba2ccae65398"
"VALID","sim_sp","AP.1318","R10MM75","SP.R10MM75","SP.R10MM75","b780c0cd-ea76-4e0f-98b1-39214ab62103","d3c7ec2b-b2d0-4d39-bc01-17d6c01df91e"
"VALID","sim_sp","AP.1318","R10MM75/TEF","SP.R10MM75/TEF","SP.R10MM75/TEF","b780c0cd-ea76-4e0f-98b1-39214ab62103","8c80c471-6f5e-4f49-9717-35ac2f86b766"
"VALID","sim_sp","AP.1318","R8MM75","SP.R8MM75","SP.R8MM75","b780c0cd-ea76-4e0f-98b1-39214ab62103","f9f028ca-7ef6-4c88-9734-309291a5066a"
"VALID","sim_sp","AP.1318","R8MM75/TEF","SP.R8MM75/TEF","SP.R8MM75/TEF","b780c0cd-ea76-4e0f-98b1-39214ab62103","45ee08a0-b30d-4578-914a-ba2ccae65398"
"VALID","sim_sp","AP.1320","R10MM75","SP.R10MM75","SP.R10MM75","4c832f04-da4f-45e1-9f57-46ea90615410","d3c7ec2b-b2d0-4d39-bc01-17d6c01df91e"
"VALID","sim_sp","AP.1320","R10MM75/TEF","SP.R10MM75/TEF","SP.R10MM75/TEF","4c832f04-da4f-45e1-9f57-46ea90615410","8c80c471-6f5e-4f49-9717-35ac2f86b766"
"VALID","sim_sp","AP.1320","R8MM75","SP.R8MM75","SP.R8MM75","4c832f04-da4f-45e1-9f57-46ea90615410","f9f028ca-7ef6-4c88-9734-309291a5066a"
"VALID","sim_sp","AP.1320","R8MM75/TEF","SP.R8MM75/TEF","SP.R8MM75/TEF","4c832f04-da4f-45e1-9f57-46ea90615410","45ee08a0-b30d-4578-914a-ba2ccae65398"
"AMBIGUOUS_TARGET","sim_sp","AP.1608","R23-1/2APM","SP.R23-1/2APM","","",""
"VALID","sim_sp","AP.1608","R23-1/4APM","SP.R23-1/4APM","SP.R23-1/4APM","4280ee3d-7a9a-42e0-bf61-9f260e32a76b","e9f21142-35e8-4198-81fb-837516c9037c"
"VALID","sim_sp","AP.1608","R23-3/8APM","SP.R23-3/8APM","SP.R23-3/8APM","4280ee3d-7a9a-42e0-bf61-9f260e32a76b","0879ab45-ad8f-4eb5-b6b3-9d1f616407d3"
"VALID","sim_sp","AP.1608","R23-5/16APM","SP.R23-5/16APM","SP.R23-5/16APM","4280ee3d-7a9a-42e0-bf61-9f260e32a76b","ddb33e0c-891b-462f-8546-70655a3d8c19"
"VALID","sim_sp","AP.1608","R2304APM","SP.R2304APM","SP.R2304APM","4280ee3d-7a9a-42e0-bf61-9f260e32a76b","b02e3bc0-0288-4877-bde3-1475fb4bfa96"
"VALID","sim_sp","AP.1608","R2304H","SP.R2304H","SP.R2304H","4280ee3d-7a9a-42e0-bf61-9f260e32a76b","6a6182fa-95d8-46fa-a7e4-e3fadd6b1115"
"AMBIGUOUS_TARGET","sim_sp","AP.1612","R23-1/2APM","SP.R23-1/2APM","","",""
"VALID","sim_sp","AP.1612","R23-1/4APM","SP.R23-1/4APM","SP.R23-1/4APM","61ab18f2-a0ef-437a-9135-b0ba6c6e43a7","e9f21142-35e8-4198-81fb-837516c9037c"
"VALID","sim_sp","AP.1612","R23-3/8APM","SP.R23-3/8APM","SP.R23-3/8APM","61ab18f2-a0ef-437a-9135-b0ba6c6e43a7","0879ab45-ad8f-4eb5-b6b3-9d1f616407d3"
"VALID","sim_sp","AP.1612","R23-5/16APM","SP.R23-5/16APM","SP.R23-5/16APM","61ab18f2-a0ef-437a-9135-b0ba6c6e43a7","ddb33e0c-891b-462f-8546-70655a3d8c19"
"VALID","sim_sp","AP.1612","R2304APM","SP.R2304APM","SP.R2304APM","61ab18f2-a0ef-437a-9135-b0ba6c6e43a7","b02e3bc0-0288-4877-bde3-1475fb4bfa96"
"VALID","sim_sp","AP.1612","R2304H","SP.R2304H","SP.R2304H","61ab18f2-a0ef-437a-9135-b0ba6c6e43a7","6a6182fa-95d8-46fa-a7e4-e3fadd6b1115"
"VALID","sim_sp","AP.3020","J2306HC","SP.J2306HC","SP.J2306HC","8db9d089-cac0-4806-9360-6b5a9590aafd","88f213e7-28ae-4292-9ffa-d95d1a2ee6d4"
"VALID","sim_sp","AP.3020","J2306HCAPM","SP.J2306HCAPM","SP.J2306HCAPM","8db9d089-cac0-4806-9360-6b5a9590aafd","a0f62b83-2d99-42bc-a466-c4bcc4912f3a"
"VALID","sim_sp","AP.3020","J2306HCM","SP.J2306HCM","SP.J2306HCM","8db9d089-cac0-4806-9360-6b5a9590aafd","173dba95-9c3b-4c06-9c2a-ae0520de7243"
"VALID","sim_sp","AP.3020","J2307HC","SP.J2307HC","SP.J2307HC","8db9d089-cac0-4806-9360-6b5a9590aafd","32bef79c-a362-4a88-9dfe-630a631d59b5"
"VALID","sim_sp","AP.3020","J2307HCAPM","SP.J2307HCAPM","SP.J2307HCAPM","8db9d089-cac0-4806-9360-6b5a9590aafd","f2d50cad-8884-4e7c-87e9-60b80d4ae801"
"VALID","sim_sp","AP.3020","J2307HCM","SP.J2307HCM","SP.J2307HCM","8db9d089-cac0-4806-9360-6b5a9590aafd","2b44e893-e57e-405b-8193-68b5150cb2a9"
"VALID","sim_sp","AP.3022","J2306HC","SP.J2306HC","SP.J2306HC","a4269945-8a84-4b4f-a734-9387268f6e51","88f213e7-28ae-4292-9ffa-d95d1a2ee6d4"
"VALID","sim_sp","AP.3022","J2306HCAPM","SP.J2306HCAPM","SP.J2306HCAPM","a4269945-8a84-4b4f-a734-9387268f6e51","a0f62b83-2d99-42bc-a466-c4bcc4912f3a"
"VALID","sim_sp","AP.3022","J2306HCM","SP.J2306HCM","SP.J2306HCM","a4269945-8a84-4b4f-a734-9387268f6e51","173dba95-9c3b-4c06-9c2a-ae0520de7243"
"VALID","sim_sp","AP.3022","J2307HC","SP.J2307HC","SP.J2307HC","a4269945-8a84-4b4f-a734-9387268f6e51","32bef79c-a362-4a88-9dfe-630a631d59b5"
"VALID","sim_sp","AP.3022","J2307HCAPM","SP.J2307HCAPM","SP.J2307HCAPM","a4269945-8a84-4b4f-a734-9387268f6e51","f2d50cad-8884-4e7c-87e9-60b80d4ae801"
"VALID","sim_sp","AP.3022","J2307HCM","SP.J2307HCM","SP.J2307HCM","a4269945-8a84-4b4f-a734-9387268f6e51","2b44e893-e57e-405b-8193-68b5150cb2a9"
"VALID","sim_sp","AP.3024","J2306HC","SP.J2306HC","SP.J2306HC","a9ee2ee8-cda1-4756-a336-a8417d79ac1a","88f213e7-28ae-4292-9ffa-d95d1a2ee6d4"
"VALID","sim_sp","AP.3024","J2306HCAPM","SP.J2306HCAPM","SP.J2306HCAPM","a9ee2ee8-cda1-4756-a336-a8417d79ac1a","a0f62b83-2d99-42bc-a466-c4bcc4912f3a"
"VALID","sim_sp","AP.3024","J2306HCM","SP.J2306HCM","SP.J2306HCM","a9ee2ee8-cda1-4756-a336-a8417d79ac1a","173dba95-9c3b-4c06-9c2a-ae0520de7243"
"VALID","sim_sp","AP.3024","J2307HC","SP.J2307HC","SP.J2307HC","a9ee2ee8-cda1-4756-a336-a8417d79ac1a","32bef79c-a362-4a88-9dfe-630a631d59b5"
"VALID","sim_sp","AP.3024","J2307HCAPM","SP.J2307HCAPM","SP.J2307HCAPM","a9ee2ee8-cda1-4756-a336-a8417d79ac1a","f2d50cad-8884-4e7c-87e9-60b80d4ae801"
"VALID","sim_sp","AP.3024","J2307HCM","SP.J2307HCM","SP.J2307HCM","a9ee2ee8-cda1-4756-a336-a8417d79ac1a","2b44e893-e57e-405b-8193-68b5150cb2a9"
"VALID","sim_sp","AP.3028","J2306HC","SP.J2306HC","SP.J2306HC","e32fcbcb-78ab-4095-8aaf-a59fcb06efaf","88f213e7-28ae-4292-9ffa-d95d1a2ee6d4"
"VALID","sim_sp","AP.3028","J2306HCAPM","SP.J2306HCAPM","SP.J2306HCAPM","e32fcbcb-78ab-4095-8aaf-a59fcb06efaf","a0f62b83-2d99-42bc-a466-c4bcc4912f3a"
"VALID","sim_sp","AP.3028","J2306HCM","SP.J2306HCM","SP.J2306HCM","e32fcbcb-78ab-4095-8aaf-a59fcb06efaf","173dba95-9c3b-4c06-9c2a-ae0520de7243"
"VALID","sim_sp","AP.3028","J2307HC","SP.J2307HC","SP.J2307HC","e32fcbcb-78ab-4095-8aaf-a59fcb06efaf","32bef79c-a362-4a88-9dfe-630a631d59b5"
"VALID","sim_sp","AP.3028","J2307HCAPM","SP.J2307HCAPM","SP.J2307HCAPM","e32fcbcb-78ab-4095-8aaf-a59fcb06efaf","f2d50cad-8884-4e7c-87e9-60b80d4ae801"
"VALID","sim_sp","AP.3028","J2307HCM","SP.J2307HCM","SP.J2307HCM","e32fcbcb-78ab-4095-8aaf-a59fcb06efaf","2b44e893-e57e-405b-8193-68b5150cb2a9"
"VALID","sim_sp","AP.3108","J28-1/4","SP.J28-1/4","SP.J28-1/4","05e97463-ebb7-4b18-8c59-715e443ed6e8","5163ad2f-4823-4fd9-86a9-0f65bf7dae79"
"VALID","sim_sp","AP.3108","J28-5/16","SP.J28-5/16","SP.J28-5/16","05e97463-ebb7-4b18-8c59-715e443ed6e8","adfe4699-d8fd-43b1-993b-1f1591301dc4"
"VALID","sim_sp","AP.3109","J28-1/4","SP.J28-1/4","SP.J28-1/4","906956ca-c691-4f7b-87e5-8a8349117fe3","5163ad2f-4823-4fd9-86a9-0f65bf7dae79"
"VALID","sim_sp","AP.3109","J28-5/16","SP.J28-5/16","SP.J28-5/16","906956ca-c691-4f7b-87e5-8a8349117fe3","adfe4699-d8fd-43b1-993b-1f1591301dc4"
"VALID","sim_sp","AP.3110","J28-1/4","SP.J28-1/4","SP.J28-1/4","0f399b34-a0aa-4b7f-9044-7a9bf4c58839","5163ad2f-4823-4fd9-86a9-0f65bf7dae79"
"VALID","sim_sp","AP.3110","J28-5/16","SP.J28-5/16","SP.J28-5/16","0f399b34-a0aa-4b7f-9044-7a9bf4c58839","adfe4699-d8fd-43b1-993b-1f1591301dc4"
"VALID","sim_sp","AP.3111","J28-1/4","SP.J28-1/4","SP.J28-1/4","3d83b909-c582-4a0b-9320-876db1297d14","5163ad2f-4823-4fd9-86a9-0f65bf7dae79"
"VALID","sim_sp","AP.3111","J28-5/16","SP.J28-5/16","SP.J28-5/16","3d83b909-c582-4a0b-9320-876db1297d14","adfe4699-d8fd-43b1-993b-1f1591301dc4"
"VALID","sim_sp","AP.3112","J28-1/4","SP.J28-1/4","SP.J28-1/4","9cf94176-b4a9-4aa1-bb32-f0a7c68774ee","5163ad2f-4823-4fd9-86a9-0f65bf7dae79"
"VALID","sim_sp","AP.3112","J28-5/16","SP.J28-5/16","SP.J28-5/16","9cf94176-b4a9-4aa1-bb32-f0a7c68774ee","adfe4699-d8fd-43b1-993b-1f1591301dc4"
"VALID","sim_sp","AP.3113","J28-5/16V","SP.J28-5/16V","SP.J28-5/16V","ff66deaa-dd48-4f7b-8723-93bcd23f6403","675aa13b-e1a5-472f-b8b5-019835cea5ff"
"VALID","sim_sp","AP.3113","J23-SQDV","SP.J23-SQDV","SP.J23-SQDV","ff66deaa-dd48-4f7b-8723-93bcd23f6403","255714b0-8401-4045-837b-919820e02950"
"VALID","sim_sp","AP.3116","J28-5/16V","SP.J28-5/16V","SP.J28-5/16V","8aa4d568-1fd8-446c-9293-408b5e75a7fe","675aa13b-e1a5-472f-b8b5-019835cea5ff"
"VALID","sim_sp","AP.3116","J23-SQDV","SP.J23-SQDV","SP.J23-SQDV","8aa4d568-1fd8-446c-9293-408b5e75a7fe","255714b0-8401-4045-837b-919820e02950"
"VALID","sim_sp","AP.3117","J28-5/16V","SP.J28-5/16V","SP.J28-5/16V","044126fe-7ab9-4113-acf3-7131d9903eaf","675aa13b-e1a5-472f-b8b5-019835cea5ff"
"VALID","sim_sp","AP.3117","J23-SQDV","SP.J23-SQDV","SP.J23-SQDV","044126fe-7ab9-4113-acf3-7131d9903eaf","255714b0-8401-4045-837b-919820e02950"
"VALID","sim_sp","AP.3118","J28-5/16V","SP.J28-5/16V","SP.J28-5/16V","a0f29182-3e0b-464a-8926-2c52be5a903f","675aa13b-e1a5-472f-b8b5-019835cea5ff"
"VALID","sim_sp","AP.3118","J23-SQDV","SP.J23-SQDV","SP.J23-SQDV","a0f29182-3e0b-464a-8926-2c52be5a903f","255714b0-8401-4045-837b-919820e02950"
"VALID","sim_sp","AP.3119","J28-5/16V","SP.J28-5/16V","SP.J28-5/16V","79578336-7dad-43ab-8294-e70acc275a53","675aa13b-e1a5-472f-b8b5-019835cea5ff"
"VALID","sim_sp","AP.3119","J23-SQDV","SP.J23-SQDV","SP.J23-SQDV","79578336-7dad-43ab-8294-e70acc275a53","255714b0-8401-4045-837b-919820e02950"
"VALID","sim_sp","AP.3120","J28-1/4","SP.J28-1/4","SP.J28-1/4","d9370202-04b7-4c90-b3ae-e61eea2e8d39","5163ad2f-4823-4fd9-86a9-0f65bf7dae79"
"VALID","sim_sp","AP.3120","J28-5/16","SP.J28-5/16","SP.J28-5/16","d9370202-04b7-4c90-b3ae-e61eea2e8d39","adfe4699-d8fd-43b1-993b-1f1591301dc4"
"VALID","sim_sp","AP.3122","J28-5/16V","SP.J28-5/16V","SP.J28-5/16V","832ecc5a-d87c-4eb4-bd8b-b3bef2ef406e","675aa13b-e1a5-472f-b8b5-019835cea5ff"
"VALID","sim_sp","AP.3122","J23-SQDV","SP.J23-SQDV","SP.J23-SQDV","832ecc5a-d87c-4eb4-bd8b-b3bef2ef406e","255714b0-8401-4045-837b-919820e02950"
"VALID","sim_sp","AP.3124","J28-5/16V","SP.J28-5/16V","SP.J28-5/16V","13fce154-83c7-4f01-8f7a-e1ac796145cd","675aa13b-e1a5-472f-b8b5-019835cea5ff"
"VALID","sim_sp","AP.3124","J23-SQDV","SP.J23-SQDV","SP.J23-SQDV","13fce154-83c7-4f01-8f7a-e1ac796145cd","255714b0-8401-4045-837b-919820e02950"
"VALID","sim_sp","AP.3126","J28-5/16V","SP.J28-5/16V","SP.J28-5/16V","04b87518-e69c-4e95-bebf-29d1c6e8cff2","675aa13b-e1a5-472f-b8b5-019835cea5ff"
"VALID","sim_sp","AP.3126","J23-SQDV","SP.J23-SQDV","SP.J23-SQDV","04b87518-e69c-4e95-bebf-29d1c6e8cff2","255714b0-8401-4045-837b-919820e02950"
"VALID","sim_sp","AP.3208","J100VM","SP.J100VM","SP.J100VM","783d0acd-2976-4f51-b459-cdcdea443597","a3c73cef-4c19-4de6-b450-dbf39a8385ab"
"VALID","sim_sp","AP.3209","J100VM","SP.J100VM","SP.J100VM","e33f1e61-308c-46d1-a529-4d8c24bd93b2","a3c73cef-4c19-4de6-b450-dbf39a8385ab"
"VALID","sim_sp","AP.3210","J100VM","SP.J100VM","SP.J100VM","4ce6ab5b-db1b-400b-bdb1-23209a20d635","a3c73cef-4c19-4de6-b450-dbf39a8385ab"
"VALID","sim_sp","AP.3211","J100VM","SP.J100VM","SP.J100VM","38e3ab6b-8e52-471b-81e8-9af5500f8312","a3c73cef-4c19-4de6-b450-dbf39a8385ab"
"VALID","sim_sp","AP.3212","J100VM","SP.J100VM","SP.J100VM","92457308-2776-490a-b34a-9f1fca16f2e3","a3c73cef-4c19-4de6-b450-dbf39a8385ab"
"VALID","sim_sp","AP.3216","J100VM","SP.J100VM","SP.J100VM","86237180-4748-43b9-9a80-a281e0f8877a","a3c73cef-4c19-4de6-b450-dbf39a8385ab"
"VALID","sim_sp","AP.3218","J100VM","SP.J100VM","SP.J100VM","238cc457-46d3-4c3d-b978-12ce7964d4e4","a3c73cef-4c19-4de6-b450-dbf39a8385ab"
"VALID","sim_sp","AP.3220","J100VM","SP.J100VM","SP.J100VM","9bdb17ee-d9a8-4938-a1e0-d8291feccfd5","a3c73cef-4c19-4de6-b450-dbf39a8385ab"
"VALID","sim_sp","AP.3222","J100VM","SP.J100VM","SP.J100VM","eea8d597-98a3-4729-a28c-80e751472626","a3c73cef-4c19-4de6-b450-dbf39a8385ab"
"VALID","sim_sp","AP.3224","J100VM","SP.J100VM","SP.J100VM","0f090800-c6ce-4fcb-aeeb-0818e595dc4c","a3c73cef-4c19-4de6-b450-dbf39a8385ab"
"VALID","sim_sp","AP.3228","J100VM","SP.J100VM","SP.J100VM","1e559753-0c8b-4b81-b026-b643ffa0372f","a3c73cef-4c19-4de6-b450-dbf39a8385ab"
"VALID","sim_sp","AP.3308","J2307HXL","SP.J2307HXL","SP.J2307HXL","5186da60-056b-4906-a215-ef9d4d354d35","357f2363-0c81-4abb-853d-3f50500d29dc"
"VALID","sim_sp","AP.3308","J2307HXLAPM","SP.J2307HXLAPM","SP.J2307HXLAPM","5186da60-056b-4906-a215-ef9d4d354d35","ebecb43c-8e9e-4997-8bee-d9aaac7bf70d"
"VALID","sim_sp","AP.3308","J2307HXLM","SP.J2307HXLM","SP.J2307HXLM","5186da60-056b-4906-a215-ef9d4d354d35","b2795d34-1608-4f3d-85f5-d94766dcbd85"
"VALID","sim_sp","AP.3308","J2308HXL","SP.J2308HXL","SP.J2308HXL","5186da60-056b-4906-a215-ef9d4d354d35","a28eb44c-d50c-4aed-8031-e03f6d275e53"
"VALID","sim_sp","AP.3308","J2308HXLAPM","SP.J2308HXLAPM","SP.J2308HXLAPM","5186da60-056b-4906-a215-ef9d4d354d35","bd4557ac-8805-4830-b778-c17a85500cd7"
"VALID","sim_sp","AP.3308","J2308HXLM","SP.J2308HXLM","SP.J2308HXLM","5186da60-056b-4906-a215-ef9d4d354d35","be3fd777-b429-4058-8ed0-387565b41f38"
"VALID","sim_sp","AP.3310","J2307HXL","SP.J2307HXL","SP.J2307HXL","ba25a200-9ee3-4a9d-b387-7956b6b7e6b0","357f2363-0c81-4abb-853d-3f50500d29dc"
"VALID","sim_sp","AP.3310","J2307HXLAPM","SP.J2307HXLAPM","SP.J2307HXLAPM","ba25a200-9ee3-4a9d-b387-7956b6b7e6b0","ebecb43c-8e9e-4997-8bee-d9aaac7bf70d"
"VALID","sim_sp","AP.3310","J2307HXLM","SP.J2307HXLM","SP.J2307HXLM","ba25a200-9ee3-4a9d-b387-7956b6b7e6b0","b2795d34-1608-4f3d-85f5-d94766dcbd85"
"VALID","sim_sp","AP.3310","J2308HXL","SP.J2308HXL","SP.J2308HXL","ba25a200-9ee3-4a9d-b387-7956b6b7e6b0","a28eb44c-d50c-4aed-8031-e03f6d275e53"
"VALID","sim_sp","AP.3310","J2308HXLAPM","SP.J2308HXLAPM","SP.J2308HXLAPM","ba25a200-9ee3-4a9d-b387-7956b6b7e6b0","bd4557ac-8805-4830-b778-c17a85500cd7"
"VALID","sim_sp","AP.3310","J2308HXLM","SP.J2308HXLM","SP.J2308HXLM","ba25a200-9ee3-4a9d-b387-7956b6b7e6b0","be3fd777-b429-4058-8ed0-387565b41f38"
"VALID","sim_sp","AP.3312","J2307HXL","SP.J2307HXL","SP.J2307HXL","6ab20911-53dc-402b-b3c5-b8cfbf4ee39a","357f2363-0c81-4abb-853d-3f50500d29dc"
"VALID","sim_sp","AP.3312","J2307HXLAPM","SP.J2307HXLAPM","SP.J2307HXLAPM","6ab20911-53dc-402b-b3c5-b8cfbf4ee39a","ebecb43c-8e9e-4997-8bee-d9aaac7bf70d"
"VALID","sim_sp","AP.3312","J2307HXLM","SP.J2307HXLM","SP.J2307HXLM","6ab20911-53dc-402b-b3c5-b8cfbf4ee39a","b2795d34-1608-4f3d-85f5-d94766dcbd85"
"VALID","sim_sp","AP.3312","J2308HXL","SP.J2308HXL","SP.J2308HXL","6ab20911-53dc-402b-b3c5-b8cfbf4ee39a","a28eb44c-d50c-4aed-8031-e03f6d275e53"
"VALID","sim_sp","AP.3312","J2308HXLAPM","SP.J2308HXLAPM","SP.J2308HXLAPM","6ab20911-53dc-402b-b3c5-b8cfbf4ee39a","bd4557ac-8805-4830-b778-c17a85500cd7"
"VALID","sim_sp","AP.3312","J2308HXLM","SP.J2308HXLM","SP.J2308HXLM","6ab20911-53dc-402b-b3c5-b8cfbf4ee39a","be3fd777-b429-4058-8ed0-387565b41f38"
"VALID","sim_sp","AP.3316","J2307HXL","SP.J2307HXL","SP.J2307HXL","7c5c0a92-10e2-4735-a25e-1e7e3b9c0a9a","357f2363-0c81-4abb-853d-3f50500d29dc"
"VALID","sim_sp","AP.3316","J2307HXLAPM","SP.J2307HXLAPM","SP.J2307HXLAPM","7c5c0a92-10e2-4735-a25e-1e7e3b9c0a9a","ebecb43c-8e9e-4997-8bee-d9aaac7bf70d"
